created_at,entry_id,field1,field2,field3,field4
2018-12-31 19:55:28 UTC,3712,20.634,,,
2018-12-31 19:55:53 UTC,3713,,42.333,,
2018-12-31 20:00:05 UTC,3714,,,,1
2018-12-31 20:00:29 UTC,3715,,,7.358632740499194,
2018-12-31 20:00:58 UTC,3716,20.607,,,
2018-12-31 20:01:23 UTC,3717,,42.867,,
2018-12-31 20:05:10 UTC,3718,,,,1
2018-12-31 20:05:28 UTC,3719,,,7.518238974749189,
2018-12-31 20:06:28 UTC,3720,20.591,,,
2018-12-31 20:06:54 UTC,3721,20.634,,,
2018-12-31 20:07:19 UTC,3722,20.621,,,
2018-12-31 20:07:44 UTC,3723,,44.643,,
2018-12-31 20:10:06 UTC,3724,,,,1
2018-12-31 20:10:30 UTC,3725,,,8.128549708414374,
2018-12-31 20:12:49 UTC,3726,20.634,,,
2018-12-31 20:13:14 UTC,3727,,44.588,,
2018-12-31 20:15:06 UTC,3728,,,,1
2018-12-31 20:15:28 UTC,3729,,,8.122156137874033,
2018-12-31 20:18:19 UTC,3730,20.634,,,
2018-12-31 20:18:44 UTC,3731,,44.805,,
2018-12-31 20:19:42 UTC,3732,,,8.193820564953517,
2018-12-31 20:20:05 UTC,3733,,,,1
2018-12-31 20:20:29 UTC,3734,,,8.193820564953517,
2018-12-31 20:23:49 UTC,3735,20.607,,,
2018-12-31 20:24:14 UTC,3736,,44.465,,
2018-12-31 20:24:39 UTC,3737,,44.462,,
2018-12-31 20:25:05 UTC,3738,,,,1
2018-12-31 20:25:28 UTC,3739,,,8.055908504534436,
2018-12-31 20:29:44 UTC,3740,20.578,,,
2018-12-31 20:30:05 UTC,3741,,,,1
2018-12-31 20:30:31 UTC,3742,,,8.029599192923653,
2018-12-31 20:30:59 UTC,3743,20.578,,,
2018-12-31 20:31:24 UTC,3744,,44.941,,
2018-12-31 20:35:05 UTC,3745,,,,1
2018-12-31 20:35:28 UTC,3746,,,8.187710821638703,
2018-12-31 20:36:29 UTC,3747,20.591,,,
2018-12-31 20:36:54 UTC,3748,,45.769,,
2018-12-31 20:40:05 UTC,3749,,,,1
2018-12-31 20:40:29 UTC,3750,,,8.469382002357827,
2018-12-31 20:41:59 UTC,3751,20.591,,,
2018-12-31 20:42:24 UTC,3752,20.607,,,
2018-12-31 20:42:50 UTC,3753,20.591,,,
2018-12-31 20:43:14 UTC,3754,20.591,,,
2018-12-31 20:43:40 UTC,3755,,46.737,,
2018-12-31 20:45:05 UTC,3756,,,,1
2018-12-31 20:45:28 UTC,3757,,,8.779463678754558,
2018-12-31 20:48:45 UTC,3758,20.578,,,
2018-12-31 20:49:10 UTC,3759,,47.012,,
2018-12-31 20:50:05 UTC,3760,,,,1
2018-12-31 20:50:29 UTC,3761,,,8.854649789834642,
2018-12-31 20:54:15 UTC,3762,20.565,,,
2018-12-31 20:54:40 UTC,3763,,47.271,,
2018-12-31 20:55:05 UTC,3764,,,,1
2018-12-31 20:55:29 UTC,3765,,,8.924345416249977,
2018-12-31 20:59:45 UTC,3766,20.578,,,
2018-12-31 21:00:06 UTC,3767,,,,1
2018-12-31 21:00:29 UTC,3768,,,8.936224507070589,
2018-12-31 21:00:59 UTC,3769,,47.405,,
2018-12-31 21:05:10 UTC,3770,,,,1
2018-12-31 21:05:28 UTC,3771,,,8.978274507351594,
2018-12-31 21:06:05 UTC,3772,20.535,,,
2018-12-31 21:06:30 UTC,3773,20.509,,,
2018-12-31 21:06:54 UTC,3774,,47.675,,
2018-12-31 21:10:05 UTC,3775,,,,1
2018-12-31 21:10:29 UTC,3776,,,8.999570214557538,
2018-12-31 21:12:00 UTC,3777,20.565,,,
2018-12-31 21:12:25 UTC,3778,,47.822,,
2018-12-31 21:15:04 UTC,3779,,,,1
2018-12-31 21:15:28 UTC,3780,,,9.096568643037674,
2018-12-31 21:17:30 UTC,3781,20.535,,,
2018-12-31 21:17:55 UTC,3782,20.535,,,
2018-12-31 21:18:20 UTC,3783,,48.177,,
2018-12-31 21:18:45 UTC,3784,,48.209,,
2018-12-31 21:20:05 UTC,3785,,,,1
2018-12-31 21:20:29 UTC,3786,,,9.18901067717368,
2018-12-31 21:23:50 UTC,3787,20.535,,,
2018-12-31 21:24:15 UTC,3788,,48.920,,
2018-12-31 21:25:05 UTC,3789,,,,1
2018-12-31 21:25:28 UTC,3790,,,9.407083183301076,
2018-12-31 21:29:21 UTC,3791,20.565,,,
2018-12-31 21:29:46 UTC,3792,,49.299,,
2018-12-31 21:30:05 UTC,3793,,,,1
2018-12-31 21:30:29 UTC,3794,,,9.549736707350812,
2018-12-31 21:34:51 UTC,3795,20.565,,,
2018-12-31 21:35:16 UTC,3796,,48.751,,
2018-12-31 21:40:05 UTC,3797,,,,1
2018-12-31 21:40:21 UTC,3798,20.634,,,
2018-12-31 21:40:46 UTC,3799,,48.582,,
2018-12-31 21:45:05 UTC,3800,,,,1
2018-12-31 21:45:28 UTC,3801,,,9.394520893313347,
2018-12-31 21:45:51 UTC,3802,20.778,,,
2018-12-31 21:46:16 UTC,3803,,49.047,,
2018-12-31 21:50:05 UTC,3804,,,,1
2018-12-31 21:50:29 UTC,3805,,,9.668749432871746,
2018-12-31 21:51:21 UTC,3806,20.821,,,
2018-12-31 21:51:46 UTC,3807,20.848,,,
2018-12-31 21:52:11 UTC,3808,,49.003,,
2018-12-31 21:52:36 UTC,3809,,48.997,,
2018-12-31 21:55:04 UTC,3810,,,,1
2018-12-31 21:55:28 UTC,3811,,,9.717743703022698,
2018-12-31 21:57:42 UTC,3812,20.864,,,
2018-12-31 21:58:07 UTC,3813,,49.424,,
2018-12-31 22:00:07 UTC,3814,,,,1
2018-12-31 22:00:29 UTC,3815,,,9.862181164240814,
2018-12-31 22:03:12 UTC,3816,20.920,,,
2018-12-31 22:03:38 UTC,3817,,49.557,,
2018-12-31 22:05:09 UTC,3818,,,,1
2018-12-31 22:05:28 UTC,3819,,,9.953847055724014,
2018-12-31 22:08:43 UTC,3820,20.989,,,
2018-12-31 22:09:08 UTC,3821,,50.115,,
2018-12-31 22:10:06 UTC,3822,,,,1
2018-12-31 22:10:30 UTC,3823,,,10.18508093594125,
2018-12-31 22:14:13 UTC,3824,20.989,,,
2018-12-31 22:14:38 UTC,3825,,49.377,,
2018-12-31 22:15:05 UTC,3826,,,,1
2018-12-31 22:15:29 UTC,3827,,,9.962744646816446,
2018-12-31 22:19:43 UTC,3828,21.003,,,
2018-12-31 22:20:05 UTC,3829,,,,1
2018-12-31 22:20:29 UTC,3830,,,9.975601660758464,
2018-12-31 22:20:58 UTC,3831,,49.583,,
2018-12-31 22:25:05 UTC,3832,,,,1
2018-12-31 22:25:28 UTC,3833,,,10.03796257100316,
2018-12-31 22:26:03 UTC,3834,21.003,,,
2018-12-31 22:26:28 UTC,3835,,48.573,,
2018-12-31 22:30:05 UTC,3836,,,,1
2018-12-31 22:30:30 UTC,3837,,,9.729996323838245,
2018-12-31 22:31:33 UTC,3838,20.989,,,
2018-12-31 22:31:59 UTC,3839,,47.533,,
2018-12-31 22:35:05 UTC,3840,,,,1
2018-12-31 22:35:29 UTC,3841,,,9.394123845310851,
2018-12-31 22:37:04 UTC,3842,20.920,,,
2018-12-31 22:37:29 UTC,3843,20.946,,,
2018-12-31 22:37:54 UTC,3844,,47.153,,
2018-12-31 22:40:06 UTC,3845,,,,1
2018-12-31 22:40:29 UTC,3846,,,9.235257549778053,
2018-12-31 22:43:00 UTC,3847,20.890,,,
2018-12-31 22:43:25 UTC,3848,20.890,,,
2018-12-31 22:43:49 UTC,3849,20.877,,,
2018-12-31 22:44:14 UTC,3850,,46.888,,
2018-12-31 22:45:05 UTC,3851,,,,1
2018-12-31 22:45:29 UTC,3852,,,9.088397618992419,
2018-12-31 22:49:20 UTC,3853,20.864,,,
2018-12-31 22:49:44 UTC,3854,,46.937,,
2018-12-31 22:50:04 UTC,3855,,,,1
2018-12-31 22:50:29 UTC,3856,,,9.092062658768606,
2018-12-31 22:54:50 UTC,3857,20.864,,,
2018-12-31 22:55:06 UTC,3858,,,,1
2018-12-31 22:55:28 UTC,3859,,,9.092062658768606,
2018-12-31 22:56:04 UTC,3860,,46.453,,
2018-12-31 23:00:05 UTC,3861,,,,1
2018-12-31 23:00:29 UTC,3862,,,8.938017355865744,
2018-12-31 23:01:10 UTC,3863,20.821,,,
2018-12-31 23:01:35 UTC,3864,,47.573,,
2018-12-31 23:05:09 UTC,3865,,,,1
2018-12-31 23:05:28 UTC,3866,,,9.253050688204045,
2018-12-31 23:06:40 UTC,3867,20.864,,,
2018-12-31 23:07:05 UTC,3868,,49.024,,
2018-12-31 23:10:05 UTC,3869,,,,1
2018-12-31 23:10:29 UTC,3870,,,9.740658905415085,
2018-12-31 23:12:10 UTC,3871,20.877,,,
2018-12-31 23:12:35 UTC,3872,,50.285,,
2018-12-31 23:15:05 UTC,3873,,,,1
2018-12-31 23:15:28 UTC,3874,,,10.13280731889743,
2018-12-31 23:17:40 UTC,3875,20.920,,,
2018-12-31 23:18:06 UTC,3876,,51.081,,
2018-12-31 23:20:04 UTC,3877,,,,1
2018-12-31 23:20:29 UTC,3878,,,10.40816181476704,
2018-12-31 23:23:11 UTC,3879,20.946,,,
2018-12-31 23:23:36 UTC,3880,,51.003,,
2018-12-31 23:25:04 UTC,3881,,,,1
2018-12-31 23:25:29 UTC,3882,,,10.40917102371663,
2018-12-31 23:28:41 UTC,3883,20.890,,,
2018-12-31 23:29:06 UTC,3884,,49.285,,
2018-12-31 23:30:05 UTC,3885,,,,1
2018-12-31 23:30:29 UTC,3886,,,9.843923787381161,
2018-12-31 23:34:11 UTC,3887,20.864,,,
2018-12-31 23:34:36 UTC,3888,,47.543,,
2018-12-31 23:35:05 UTC,3889,,,,1
2018-12-31 23:35:28 UTC,3890,,,9.282973828862428,
2018-12-31 23:39:41 UTC,3891,20.805,,,
2018-12-31 23:40:06 UTC,3892,,,,1
2018-12-31 23:40:29 UTC,3893,,,9.229029317157051,
2018-12-31 23:40:56 UTC,3894,,45.097,,
2018-12-31 23:45:04 UTC,3895,,,,1
2018-12-31 23:45:29 UTC,3896,,,8.445157360327949,
2018-12-31 23:46:01 UTC,3897,20.848,,,
2018-12-31 23:46:26 UTC,3898,,46.036,,
2018-12-31 23:50:04 UTC,3899,,,,1
2018-12-31 23:50:29 UTC,3900,,,8.789583070376965,
2018-12-31 23:51:31 UTC,3901,20.834,,,
2018-12-31 23:51:56 UTC,3902,,47.495,,
2018-12-31 23:55:05 UTC,3903,,,,1
2018-12-31 23:55:28 UTC,3904,,,9.240504658232865,
2018-12-31 23:57:01 UTC,3905,20.805,,,
2018-12-31 23:57:26 UTC,3906,,48.310,,
2019-01-01 00:00:04 UTC,3907,,,,1
2019-01-01 00:00:29 UTC,3908,,,9.467504898420973,
2019-01-01 00:02:31 UTC,3909,20.792,,,
2019-01-01 00:02:56 UTC,3910,,47.556,,
2019-01-01 00:03:21 UTC,3911,,47.523,,
2019-01-01 00:05:09 UTC,3912,,,,1
2019-01-01 00:05:28 UTC,3913,,,9.210880007962317,
2019-01-01 00:08:26 UTC,3914,20.765,,,
2019-01-01 00:08:51 UTC,3915,,46.957,,
2019-01-01 00:10:05 UTC,3916,,,,1
2019-01-01 00:10:29 UTC,3917,,,9.008012418123792,
2019-01-01 00:13:56 UTC,3918,20.709,,,
2019-01-01 00:14:21 UTC,3919,,46.543,,
2019-01-01 00:15:04 UTC,3920,,,,1
2019-01-01 00:15:28 UTC,3921,,,8.825402334706373,
2019-01-01 00:19:27 UTC,3922,20.709,,,
2019-01-01 00:19:52 UTC,3923,,46.380,,
2019-01-01 00:20:29 UTC,3924,,,8.773352146299779,
2019-01-01 00:24:57 UTC,3925,20.650,,,
2019-01-01 00:25:22 UTC,3926,,45.838,,
2019-01-01 00:25:47 UTC,3927,,45.858,,
2019-01-01 00:30:04 UTC,3928,,,,1
2019-01-01 00:30:29 UTC,3929,,,8.551851816120617,
2019-01-01 00:30:52 UTC,3930,20.591,,,
2019-01-01 00:31:16 UTC,3931,,45.646,,
2019-01-01 00:35:06 UTC,3932,,,,1
2019-01-01 00:35:28 UTC,3933,,,8.429567623192021,
2019-01-01 00:36:22 UTC,3934,20.607,,,
2019-01-01 00:36:47 UTC,3935,20.591,,,
2019-01-01 00:37:12 UTC,3936,,45.312,,
2019-01-01 00:40:04 UTC,3937,,,,1
2019-01-01 00:40:29 UTC,3938,,,8.320974160059611,
2019-01-01 00:42:17 UTC,3939,20.565,,,
2019-01-01 00:42:42 UTC,3940,,45.299,,
2019-01-01 00:45:05 UTC,3941,,,,1
2019-01-01 00:45:29 UTC,3942,,,8.293093754830238,
2019-01-01 00:47:47 UTC,3943,20.607,,,
2019-01-01 00:48:12 UTC,3944,,45.739,,
2019-01-01 00:50:05 UTC,3945,,,,1
2019-01-01 00:50:29 UTC,3946,,,8.474243658484029,
2019-01-01 00:53:17 UTC,3947,20.607,,,
2019-01-01 00:53:42 UTC,3948,,45.774,,
2019-01-01 00:54:07 UTC,3949,,45.957,,
2019-01-01 00:55:28 UTC,3950,,,8.544626312537275,
2019-01-01 00:59:12 UTC,3951,20.591,,,
2019-01-01 00:59:37 UTC,3952,,46.540,,
2019-01-01 01:00:02 UTC,3953,,46.639,,
2019-01-01 01:00:29 UTC,3954,,,8.748330297171767,
2019-01-01 01:05:07 UTC,3955,20.650,,,
2019-01-01 01:05:28 UTC,3956,,,8.802156910917919,
2019-01-01 01:05:57 UTC,3957,,46.708,,
2019-01-01 01:10:06 UTC,3958,,,,1
2019-01-01 01:10:29 UTC,3959,,,8.824092717818671,
2019-01-01 01:11:02 UTC,3960,20.650,,,
2019-01-01 01:11:27 UTC,3961,,46.754,,
2019-01-01 01:15:05 UTC,3962,,,,1
2019-01-01 01:15:28 UTC,3963,,,8.838700709247972,
2019-01-01 01:16:32 UTC,3964,20.591,,,
2019-01-01 01:16:57 UTC,3965,,48.548,,
2019-01-01 01:20:04 UTC,3966,,,,1
2019-01-01 01:20:29 UTC,3967,,,9.344670041620098,
2019-01-01 01:22:02 UTC,3968,20.650,,,
2019-01-01 01:22:28 UTC,3969,,48.678,,
2019-01-01 01:25:05 UTC,3970,,,,1
2019-01-01 01:25:28 UTC,3971,,,9.438621662124444,
2019-01-01 01:27:33 UTC,3972,20.679,,,
2019-01-01 01:27:58 UTC,3973,,49.491,,
2019-01-01 01:30:05 UTC,3974,,,,1
2019-01-01 01:30:29 UTC,3975,,,9.712496728877746,
2019-01-01 01:33:03 UTC,3976,20.778,,,
2019-01-01 01:33:28 UTC,3977,,50.874,,
2019-01-01 01:35:04 UTC,3978,,,,1
2019-01-01 01:35:28 UTC,3979,,,10.21628678276088,
2019-01-01 01:38:33 UTC,3980,20.805,,,
2019-01-01 01:38:59 UTC,3981,,51.077,,
2019-01-01 01:40:04 UTC,3982,,,,1
2019-01-01 01:40:29 UTC,3983,,,10.30094601629258,
2019-01-01 01:44:04 UTC,3984,20.864,,,
2019-01-01 01:44:30 UTC,3985,,49.799,,
2019-01-01 01:44:55 UTC,3986,,49.863,,
2019-01-01 01:45:29 UTC,3987,,,9.994557549157161,
2019-01-01 01:50:00 UTC,3988,20.848,,,
2019-01-01 01:50:25 UTC,3989,,50.622,,
2019-01-01 01:55:05 UTC,3990,,,,1
2019-01-01 01:55:30 UTC,3991,,,10.20628377996995,
2019-01-01 01:55:55 UTC,3992,20.848,,,
2019-01-01 01:56:20 UTC,3993,,49.749,,
2019-01-01 01:56:45 UTC,3994,,49.551,,
2019-01-01 01:57:10 UTC,3995,,49.537,,
2019-01-01 02:00:06 UTC,3996,,,,1
2019-01-01 02:00:30 UTC,3997,,,9.881654069758513,
2019-01-01 02:02:15 UTC,3998,20.821,,,
2019-01-01 02:02:40 UTC,3999,,47.840,,
2019-01-01 02:03:05 UTC,4000,,47.687,,
2019-01-01 02:05:07 UTC,4001,,,,1
2019-01-01 02:05:28 UTC,4002,,,9.288693639670681,
2019-01-01 02:08:10 UTC,4003,20.792,,,
2019-01-01 02:08:35 UTC,4004,,47.868,,
2019-01-01 02:10:04 UTC,4005,,,,1
2019-01-01 02:10:29 UTC,4006,,,9.318593886651783,
2019-01-01 02:13:40 UTC,4007,20.693,,,
2019-01-01 02:14:06 UTC,4008,,46.836,,
2019-01-01 02:15:05 UTC,4009,,,,1
2019-01-01 02:15:28 UTC,4010,,,8.903957960142613,
2019-01-01 02:19:11 UTC,4011,20.650,,,
2019-01-01 02:19:36 UTC,4012,,45.789,,
2019-01-01 02:20:05 UTC,4013,,,,1
2019-01-01 02:20:29 UTC,4014,,,8.529557332653553,
2019-01-01 02:24:41 UTC,4015,20.479,,,
2019-01-01 02:25:05 UTC,4016,,,,1
2019-01-01 02:25:28 UTC,4017,,,8.373885250578335,
2019-01-01 02:25:56 UTC,4018,,41.921,,
2019-01-01 02:30:05 UTC,4019,,,,1
2019-01-01 02:30:29 UTC,4020,,,7.075611736681681,
2019-01-01 02:31:01 UTC,4021,20.380,,,
2019-01-01 02:31:26 UTC,4022,,42.762,,
2019-01-01 02:35:04 UTC,4023,,,,1
2019-01-01 02:35:29 UTC,4024,,,7.277219543320991,
2019-01-01 02:36:31 UTC,4025,20.268,,,
2019-01-01 02:36:57 UTC,4026,,41.656,,
2019-01-01 02:40:05 UTC,4027,,,,1
2019-01-01 02:40:29 UTC,4028,,,6.792858657124555,
2019-01-01 02:42:03 UTC,4029,20.100,,,
2019-01-01 02:42:28 UTC,4030,,41.683,,
2019-01-01 02:45:06 UTC,4031,,,,1
2019-01-01 02:45:28 UTC,4032,,,6.651030472178278,
2019-01-01 02:47:33 UTC,4033,19.988,,,
2019-01-01 02:47:58 UTC,4034,,40.986,,
2019-01-01 02:50:04 UTC,4035,,,,1
2019-01-01 02:50:29 UTC,4036,,,6.304664340720385,
2019-01-01 02:53:03 UTC,4037,19.788,,,
2019-01-01 02:53:28 UTC,4038,,40.722,,
2019-01-01 02:55:05 UTC,4039,,,,1
2019-01-01 02:55:28 UTC,4040,,,6.031074145915004,
2019-01-01 02:58:34 UTC,4041,19.817,,,
2019-01-01 02:58:59 UTC,4042,,42.075,,
2019-01-01 03:00:05 UTC,4043,,,,1
2019-01-01 03:00:29 UTC,4044,,,6.532472498760561,
2019-01-01 03:04:04 UTC,4045,19.900,,,
2019-01-01 03:04:29 UTC,4046,,42.631,,
2019-01-01 03:05:11 UTC,4047,,,,1
2019-01-01 03:05:28 UTC,4048,,,6.798855575377876,
2019-01-01 03:09:34 UTC,4049,19.929,,,
2019-01-01 03:09:59 UTC,4050,,43.532,,
2019-01-01 03:10:29 UTC,4051,,,7.130874956974832,
2019-01-01 03:15:04 UTC,4052,19.942,,,
2019-01-01 03:15:28 UTC,4053,,,7.142642459090104,
2019-01-01 03:15:54 UTC,4054,,44.227,,
2019-01-01 03:20:05 UTC,4055,,,,1
2019-01-01 03:20:29 UTC,4056,,,7.374776752444731,
2019-01-01 03:21:00 UTC,4057,19.929,,,
2019-01-01 03:21:25 UTC,4058,,42.885,,
2019-01-01 03:25:05 UTC,4059,,,,1
2019-01-01 03:25:28 UTC,4060,,,6.911832776931314,
2019-01-01 03:26:30 UTC,4061,19.916,,,
2019-01-01 03:26:55 UTC,4062,,42.525,,
2019-01-01 03:30:04 UTC,4063,,,,1
2019-01-01 03:30:29 UTC,4064,,,6.776952112339022,
2019-01-01 03:32:00 UTC,4065,19.929,,,
2019-01-01 03:32:25 UTC,4066,,43.963,,
2019-01-01 03:35:05 UTC,4067,,,,1
2019-01-01 03:35:28 UTC,4068,,,7.275200044415662,
2019-01-01 03:37:30 UTC,4069,19.974,,,
2019-01-01 03:37:55 UTC,4070,,44.878,,
2019-01-01 03:40:05 UTC,4071,,,,1
2019-01-01 03:40:29 UTC,4072,,,7.618380434597098,
2019-01-01 03:43:00 UTC,4073,20.044,,,
2019-01-01 03:43:25 UTC,4074,,45.916,,
2019-01-01 03:43:50 UTC,4075,,45.959,,
2019-01-01 03:45:04 UTC,4076,,,,1
2019-01-01 03:45:28 UTC,4077,,,8.032470727597934,
2019-01-01 03:48:56 UTC,4078,20.100,,,
2019-01-01 03:49:20 UTC,4079,,47.199,,
2019-01-01 03:50:05 UTC,4080,,,,1
2019-01-01 03:50:29 UTC,4081,,,8.476846353793798,
2019-01-01 03:54:26 UTC,4082,20.129,,,
2019-01-01 03:54:51 UTC,4083,,47.817,,
2019-01-01 03:55:28 UTC,4084,,,8.696038877166806,
2019-01-01 03:59:58 UTC,4085,20.087,,,
2019-01-01 04:00:25 UTC,4086,,48.077,,
2019-01-01 04:05:11 UTC,4087,,,,1
2019-01-01 04:05:28 UTC,4088,,,8.737990396901804,
2019-01-01 04:05:55 UTC,4089,19.942,,,
2019-01-01 04:06:20 UTC,4090,19.900,,,
2019-01-01 04:06:45 UTC,4091,,43.038,,
2019-01-01 04:10:05 UTC,4092,,,,1
2019-01-01 04:10:29 UTC,4093,,,6.93767736425962,
2019-01-01 04:11:50 UTC,4094,19.929,,,
2019-01-01 04:12:15 UTC,4095,,45.614,,
2019-01-01 04:15:04 UTC,4096,,,,1
2019-01-01 04:15:28 UTC,4097,,,7.81674046029574,
2019-01-01 04:17:20 UTC,4098,19.929,,,
2019-01-01 04:17:45 UTC,4099,,44.218,,
2019-01-01 04:20:05 UTC,4100,,,,1
2019-01-01 04:20:29 UTC,4101,,,7.360002319746777,
2019-01-01 04:22:50 UTC,4102,19.788,,,
2019-01-01 04:23:15 UTC,4103,19.788,,,
2019-01-01 04:23:40 UTC,4104,,41.962,,
2019-01-01 04:25:05 UTC,4105,,,,1
2019-01-01 04:25:28 UTC,4106,,,6.467153449251479,
2019-01-01 04:28:45 UTC,4107,19.689,,,
2019-01-01 04:29:10 UTC,4108,,42.693,,
2019-01-01 04:30:04 UTC,4109,,,,1
2019-01-01 04:30:30 UTC,4110,,,6.629506049448302,
2019-01-01 04:34:15 UTC,4111,19.705,,,
2019-01-01 04:34:40 UTC,4112,,42.739,,
2019-01-01 04:35:04 UTC,4113,,,,1
2019-01-01 04:35:28 UTC,4114,,,6.65966370322681,
2019-01-01 04:39:45 UTC,4115,19.718,,,
2019-01-01 04:40:05 UTC,4116,,,,1
2019-01-01 04:40:29 UTC,4117,,,6.671406960827243,
2019-01-01 04:41:00 UTC,4118,,43.641,,
2019-01-01 04:45:06 UTC,4119,,,,1
2019-01-01 04:45:29 UTC,4120,,,6.97643431878512,
2019-01-01 04:46:05 UTC,4121,19.761,,,
2019-01-01 04:46:30 UTC,4122,,45.011,,
2019-01-01 04:50:05 UTC,4123,,,,1
2019-01-01 04:50:29 UTC,4124,,,7.46831629493159,
2019-01-01 04:51:36 UTC,4125,19.761,,,
2019-01-01 04:52:00 UTC,4126,,45.527,,
2019-01-01 04:52:25 UTC,4127,,45.560,,
2019-01-01 04:55:05 UTC,4128,,,,1
2019-01-01 04:55:29 UTC,4129,,,7.646414485058649,
2019-01-01 04:57:30 UTC,4130,19.774,,,
2019-01-01 04:57:55 UTC,4131,,45.760,,
2019-01-01 05:00:07 UTC,4132,,,,1
2019-01-01 05:00:29 UTC,4133,,,7.722661892706449,
2019-01-01 05:03:00 UTC,4134,19.774,,,
2019-01-01 05:03:26 UTC,4135,,46.737,,
2019-01-01 05:05:10 UTC,4136,,,,1
2019-01-01 05:05:29 UTC,4137,,,8.033807283302179,
2019-01-01 05:08:31 UTC,4138,19.860,,,
2019-01-01 05:08:56 UTC,4139,,48.836,,
2019-01-01 05:10:04 UTC,4140,,,,1
2019-01-01 05:10:29 UTC,4141,,,8.762221733086154,
2019-01-01 05:14:01 UTC,4142,19.886,,,
2019-01-01 05:14:26 UTC,4143,,50.060,,
2019-01-01 05:15:04 UTC,4144,,,,1
2019-01-01 05:15:28 UTC,4145,,,9.153840536321587,
2019-01-01 05:19:31 UTC,4146,19.900,,,
2019-01-01 05:19:56 UTC,4147,,49.647,,
2019-01-01 05:20:29 UTC,4148,,,9.043515585010974,
2019-01-01 05:25:01 UTC,4149,19.886,,,
2019-01-01 05:25:26 UTC,4150,,48.527,,
2019-01-01 05:25:51 UTC,4151,,48.550,,
2019-01-01 05:30:04 UTC,4152,,,,1
2019-01-01 05:30:29 UTC,4153,,,8.698973691769275,
2019-01-01 05:30:56 UTC,4154,19.873,,,
2019-01-01 05:31:22 UTC,4155,,47.968,,
2019-01-01 05:35:04 UTC,4156,,,,1
2019-01-01 05:35:28 UTC,4157,,,8.508412816503457,
2019-01-01 05:36:27 UTC,4158,19.830,,,
2019-01-01 05:36:51 UTC,4159,19.830,,,
2019-01-01 05:37:17 UTC,4160,,47.321,,
2019-01-01 05:37:42 UTC,4161,,47.230,,
2019-01-01 05:40:05 UTC,4162,,,,1
2019-01-01 05:40:29 UTC,4163,,,8.239818661794354,
2019-01-01 05:42:47 UTC,4164,19.817,,,
2019-01-01 05:43:12 UTC,4165,,47.419,,
2019-01-01 05:45:07 UTC,4166,,,,1
2019-01-01 05:45:28 UTC,4167,,,8.286935650340526,
2019-01-01 05:48:17 UTC,4168,19.886,,,
2019-01-01 05:48:42 UTC,4169,,48.891,,
2019-01-01 05:50:04 UTC,4170,,,,1
2019-01-01 05:50:29 UTC,4171,,,8.802775492736764,
2019-01-01 05:53:47 UTC,4172,19.929,,,
2019-01-01 05:54:12 UTC,4173,,49.868,,
2019-01-01 05:55:05 UTC,4174,,,,1
2019-01-01 05:55:28 UTC,4175,,,9.13622939780266,
2019-01-01 05:59:17 UTC,4176,19.961,,,
2019-01-01 05:59:42 UTC,4177,,50.361,,
2019-01-01 06:00:07 UTC,4178,,,,1
2019-01-01 06:00:30 UTC,4179,,,9.312123306198899,
2019-01-01 06:04:47 UTC,4180,19.942,,,
2019-01-01 06:05:11 UTC,4181,,,,1
2019-01-01 06:05:28 UTC,4182,,,9.294628143427069,
2019-01-01 06:06:02 UTC,4183,,50.027,,
2019-01-01 06:10:05 UTC,4184,,,,1
2019-01-01 06:10:30 UTC,4185,,,9.19555479607258,
2019-01-01 06:11:07 UTC,4186,19.961,,,
2019-01-01 06:11:32 UTC,4187,,50.169,,
2019-01-01 06:15:07 UTC,4188,,,,1
2019-01-01 06:15:28 UTC,4189,,,9.255234181154208,
2019-01-01 06:16:37 UTC,4190,19.974,,,
2019-01-01 06:17:02 UTC,4191,,50.018,,
2019-01-01 06:20:05 UTC,4192,,,,1
2019-01-01 06:20:29 UTC,4193,,,9.222318852259123,
2019-01-01 06:22:07 UTC,4194,19.988,,,
2019-01-01 06:22:32 UTC,4195,,50.507,,
2019-01-01 06:25:05 UTC,4196,,,,1
2019-01-01 06:25:29 UTC,4197,,,9.380124681207203,
2019-01-01 06:27:37 UTC,4198,20.001,,,
2019-01-01 06:28:02 UTC,4199,,51.125,,
2019-01-01 06:30:06 UTC,4200,,,,1
2019-01-01 06:30:29 UTC,4201,,,9.573512831502663,
2019-01-01 06:33:07 UTC,4202,20.057,,,
2019-01-01 06:33:32 UTC,4203,,51.768,,
2019-01-01 06:35:04 UTC,4204,,,,1
2019-01-01 06:35:28 UTC,4205,,,9.811955059025754,
2019-01-01 06:38:37 UTC,4206,20.057,,,
2019-01-01 06:39:02 UTC,4207,,50.060,,
2019-01-01 06:40:04 UTC,4208,,,,1
2019-01-01 06:40:30 UTC,4209,,,9.311184851467683,
2019-01-01 06:44:07 UTC,4210,20.100,,,
2019-01-01 06:44:32 UTC,4211,,48.600,,
2019-01-01 06:45:04 UTC,4212,,,,1
2019-01-01 06:45:28 UTC,4213,,,8.910458292488476,
2019-01-01 06:49:38 UTC,4214,20.228,,,
2019-01-01 06:50:04 UTC,4215,,48.026,,
2019-01-01 06:50:29 UTC,4216,,47.990,,
2019-01-01 06:55:04 UTC,4217,,,,1
2019-01-01 06:55:28 UTC,4218,,,8.840223283177792,
