Time,Temperature,Humidity
04-Jan-2019 15:38:54,18.928,37.797
04-Jan-2019 15:44:24,18.901,37.906
04-Jan-2019 15:49:54,18.885,38.067
04-Jan-2019 15:55:48,18.816,38.14
04-Jan-2019 16:02:08,18.786,38.175
04-Jan-2019 16:08:28,18.786,38.939
04-Jan-2019 16:13:58,18.914,39.394
04-Jan-2019 16:19:53,19.168,39.715
04-Jan-2019 16:26:40,19.507,39.825
04-Jan-2019 16:32:35,19.675,39.667
04-Jan-2019 16:38:55,20.017,39.445
04-Jan-2019 16:44:49,20.199,39.298
04-Jan-2019 16:51:09,20.38,38.753
04-Jan-2019 16:57:53,20.666,38.048
04-Jan-2019 17:04:16,20.778,37.704
04-Jan-2019 17:10:10,20.92,37.342
04-Jan-2019 17:16:30,21.131,37.072
04-Jan-2019 17:22:25,21.272,36.786
